Cl.,ExRt,From,To,Valid from,ConversionRate0,Ratio (from),Ratio (to)
010,A006,JPY,EUR,01.12.2020,0.12628,0,0
010,A006,JPY,EUR,01.11.2020,0.12361,0,0
010,A006,JPY,EUR,01.10.2020,0.12389,0,0
010,A006,JPY,EUR,01.09.2020,0.1245,0,0
010,A006,JPY,EUR,01.08.2020,0.1254,0,0
010,A006,JPY,EUR,01.07.2020,0.12238,0,0
010,A006,JPY,EUR,01.06.2020,0.12112,0,0
010,A006,JPY,EUR,01.05.2020,0.11687,0,0
010,A006,JPY,EUR,01.04.2020,0.11697,0,0
010,A006,JPY,EUR,01.03.2020,0.1189,0,0
010,A006,JPY,EUR,01.02.2020,0.12003,0,0
010,A006,JPY,EUR,01.01.2020,0.12136,0,0
010,A006,JPY,EUR,01.12.2019,0.12124,0,0
010,A006,JPY,EUR,01.11.2019,0.12034,0,0
010,A006,JPY,EUR,01.10.2019,0.11951,0,0
010,A006,JPY,EUR,01.09.2019,0.11824,0,0
010,A006,JPY,EUR,01.08.2019,0.11818,0,0
010,A006,JPY,EUR,01.07.2019,0.12141,0,0
010,A006,JPY,EUR,01.06.2019,0.12208,0,0
010,A006,JPY,EUR,01.05.2019,0.12295,0,0
010,A006,JPY,EUR,01.04.2019,0.12544,0,0
010,A006,JPY,EUR,01.03.2019,0.12567,0,0
010,A006,JPY,EUR,01.02.2019,0.12528,0,0
010,A006,JPY,EUR,01.01.2019,0.12434,0,0
010,A006,JPY,EUR,01.12.2018,0.12788,0,0
010,A006,JPY,EUR,01.11.2018,0.12879,0,0
010,A006,JPY,EUR,01.10.2018,0.12962,0,0
010,A006,JPY,EUR,01.09.2018,0.13053,0,0
010,A006,JPY,EUR,01.08.2018,0.1282,0,0
010,A006,JPY,EUR,01.07.2018,0.13023,0,0
010,A006,JPY,EUR,01.06.2018,0.12853,0,0
010,A006,JPY,EUR,01.05.2018,0.12968,0,0
010,A006,JPY,EUR,01.04.2018,0.13216,0,0
010,A006,JPY,EUR,01.03.2018,0.13086,0,0
010,A006,JPY,EUR,01.02.2018,0.13329,0,0
010,A006,JPY,EUR,01.01.2018,0.13525,0,0
010,A006,JPY,USD,01.02.2022,0.1152,0,0
010,A006,JPY,USD,01.01.2022,0.11491,0,0
010,A006,JPY,USD,01.12.2021,0.11394,0,0
010,A006,JPY,USD,01.11.2021,0.114,0,0
010,A006,JPY,USD,01.10.2021,0.1131,0,0
010,A006,JPY,USD,01.09.2021,0.11016,0,0
010,A006,JPY,USD,01.08.2021,0.10983,0,0
010,A006,JPY,USD,01.07.2021,0.11026,0,0
010,A006,JPY,USD,01.06.2021,0.1101,0,0
010,A006,JPY,USD,01.05.2021,0.10915,0,0
010,A006,JPY,USD,01.04.2021,0.10894,0,0
010,A006,JPY,USD,01.03.2021,0.10874,0,0
010,A006,JPY,USD,01.02.2021,0.10538,0,0
010,A006,JPY,USD,01.01.2021,0.10378,0,0
010,A006,JPY,USD,01.12.2020,0.10377,0,0
010,A006,JPY,USD,01.11.2020,0.10442,0,0
010,A006,JPY,USD,01.10.2020,0.10521,0,0
010,A006,JPY,USD,01.09.2020,0.10558,0,0
010,A006,JPY,USD,01.08.2020,0.10602,0,0
010,A006,JPY,USD,01.07.2020,0.10677,0,0
010,A006,JPY,USD,01.06.2020,0.10762,0,0
010,A006,JPY,USD,01.05.2020,0.1072,0,0
010,A006,JPY,USD,01.04.2020,0.10769,0,0
010,A006,JPY,USD,01.03.2020,0.10751,0,0
010,A006,JPY,USD,01.02.2020,0.11007,0,0
010,A006,JPY,USD,01.01.2020,0.10933,0,0
010,A006,KES,EUR,01.02.2022,128.9258,0,0
010,A006,KES,EUR,01.01.2022,128.3245,0,0
010,A006,KES,EUR,01.12.2021,127.6739,0,0
010,A006,KES,EUR,01.11.2021,127.8277,0,0
010,A006,KES,EUR,01.10.2021,128.669,0,0
010,A006,KES,EUR,01.09.2021,129.6583,0,0
010,A006,KES,EUR,01.08.2021,128.6754,0,0
010,A006,KES,EUR,01.07.2021,127.8851,0,0
010,A006,KES,USD,01.02.2022,113.6725,0,0
010,A006,KES,USD,01.01.2022,113.4167,0,0
010,A006,KES,USD,01.12.2021,112.9478,0,0
010,A006,KES,USD,01.11.2021,111.9955,0,0
010,A006,KES,USD,01.10.2021,110.9072,0,0
010,A006,KES,USD,01.09.2021,110.1582,0,0
010,A006,KES,USD,01.08.2021,109.3091,0,0
010,A006,KES,USD,01.07.2021,108.1773,0,0
010,A006,KRW,EUR,01.02.2022,1.35853,0,0
010,A006,KRW,EUR,01.01.2022,1.35361,0,0
010,A006,KRW,EUR,01.12.2021,1.33849,0,0
010,A006,KRW,EUR,01.11.2021,1.35174,0,0
010,A006,KRW,EUR,01.10.2021,1.37123,0,0
010,A006,KRW,EUR,01.09.2021,1.38051,0,0
010,A006,KRW,EUR,01.08.2021,1.36674,0,0
010,A006,KRW,EUR,01.07.2021,1.35446,0,0
010,A006,KRW,EUR,01.06.2021,1.35247,0,0
010,A006,KRW,EUR,01.05.2021,1.36447,0,0
010,A006,KRW,EUR,01.04.2021,1.33796,0,0
010,A006,KRW,EUR,01.03.2021,1.34558,0,0
010,A006,KRW,EUR,01.02.2021,1.34506,0,0
010,A006,KRW,EUR,01.01.2021,1.33864,0,0
010,A006,KRW,EUR,01.12.2020,1.33254,0,0
010,A006,KRW,EUR,01.11.2020,1.31966,0,0
010,A006,KRW,EUR,01.10.2020,1.34703,0,0
010,A006,KRW,EUR,01.09.2020,1.38868,0,0
010,A006,KRW,EUR,01.08.2020,1.40344,0,0
010,A006,KRW,EUR,01.07.2020,1.37416,0,0
010,A006,KRW,EUR,01.06.2020,1.35875,0,0
010,A006,KRW,EUR,01.05.2020,1.34044,0,0
010,A006,KRW,EUR,01.04.2020,1.32889,0,0
010,A006,KRW,EUR,01.03.2020,1.34799,0,0
010,A006,KRW,EUR,01.02.2020,1.30358,0,0
010,A006,KRW,EUR,01.01.2020,1.29612,0,0
010,A006,KRW,EUR,01.12.2019,1.30619,0,0
010,A006,KRW,EUR,01.11.2019,1.29119,0,0
010,A006,KRW,EUR,01.10.2019,1.30865,0,0
010,A006,KRW,EUR,01.09.2019,1.31502,0,0
010,A006,KRW,EUR,01.08.2019,1.3471,0,0
010,A006,KRW,EUR,01.07.2019,1.32029,0,0
010,A006,KRW,EUR,01.06.2019,1.32528,0,0
010,A006,KRW,EUR,01.05.2019,1.3252,0,0
010,A006,KRW,EUR,01.04.2019,1.28441,0,0
010,A006,KRW,EUR,01.03.2019,1.27967,0,0
010,A006,KRW,EUR,01.02.2019,1.27432,0,0
010,A006,KRW,EUR,01.01.2019,1.28146,0,0
010,A006,KRW,EUR,01.12.2018,1.27813,0,0
010,A006,KRW,EUR,01.11.2018,1.28089,0,0
010,A006,KRW,EUR,01.10.2018,1.3001,0,0
010,A006,KRW,EUR,01.09.2018,1.30586,0,0
010,A006,KRW,EUR,01.08.2018,1.29539,0,0
010,A006,KRW,EUR,01.07.2018,1.31303,0,0
010,A006,KRW,EUR,01.06.2018,1.27793,0,0
010,A006,KRW,EUR,01.05.2018,1.27291,0,0
010,A006,KRW,EUR,01.04.2018,1.31294,0,0
010,A006,KRW,EUR,01.03.2018,1.32199,0,0
010,A006,KRW,EUR,01.02.2018,1.33147,0,0
010,A006,KRW,EUR,01.01.2018,1.30093,0,0
010,A006,KRW,USD,01.02.2022,1.19782,0,0
010,A006,KRW,USD,01.01.2022,1.1964,0,0
010,A006,KRW,USD,01.12.2021,1.1841,0,0
010,A006,KRW,USD,01.11.2021,1.18433,0,0
010,A006,KRW,USD,01.10.2021,1.18196,0,0
010,A006,KRW,USD,01.09.2021,1.17293,0,0
010,A006,KRW,USD,01.08.2021,1.16107,0,0
010,A006,KRW,USD,01.07.2021,1.14574,0,0
010,A006,KRW,USD,01.06.2021,,0,0
010,A006,KRW,USD,01.05.2021,1.12341,0,0
010,A006,KRW,USD,01.04.2021,1.11695,0,0
010,A006,KRW,USD,01.03.2021,1.13085,0,0
010,A006,KRW,USD,01.02.2021,1.11183,0,0
010,A006,KRW,USD,01.01.2021,1.09991,0,0
010,A006,KRW,USD,01.12.2020,1.09497,0,0
010,A006,KRW,USD,01.11.2020,1.11482,0,0
010,A006,KRW,USD,01.10.2020,1.14397,0,0
010,A006,KRW,USD,01.09.2020,1.17757,0,0
010,A006,KRW,USD,01.08.2020,1.18654,0,0
010,A006,KRW,USD,01.07.2020,1.19876,0,0
010,A006,KRW,USD,01.06.2020,1.20732,0,0
010,A006,KRW,USD,01.05.2020,1.22953,0,0
010,A006,KRW,USD,01.04.2020,1.22346,0,0
010,A006,KRW,USD,01.03.2020,1.21879,0,0
010,A006,KRW,USD,01.02.2020,1.19543,0,0
010,A006,KRW,USD,01.01.2020,1.16767,0,0
010,A006,KWD,EUR,01.02.2022,0.3431,0,0
010,A006,KWD,EUR,01.01.2022,0.3423,0,0
010,A006,KWD,EUR,01.12.2021,0.3423,0,0
010,A006,KWD,EUR,01.11.2021,0.345,0,0
010,A006,KWD,EUR,01.10.2021,0.3499,0,0
010,A006,KWD,EUR,01.09.2021,0.3542,0,0
010,A006,KWD,EUR,01.08.2021,0.3541,0,0
010,A006,KWD,EUR,01.07.2021,0.3557,0,0
010,A006,KWD,EUR,01.06.2021,0.3626,0,0
010,A006,KWD,EUR,01.05.2021,0.3655,0,0
010,A006,KWD,EUR,01.04.2021,0.3611,0,0
010,A006,KWD,EUR,01.03.2021,0.3598,0,0
010,A006,KWD,EUR,01.02.2021,0.3661,0,0
010,A006,KWD,EUR,01.01.2021,0.369,0,0
010,A006,KWD,USD,01.02.2022,0.3025,0,0
010,A006,KWD,USD,01.01.2022,0.3025,0,0
010,A006,KWD,USD,01.12.2021,0.3028,0,0
010,A006,KWD,USD,01.11.2021,0.3023,0,0
010,A006,KWD,USD,01.10.2021,0.3016,0,0
010,A006,KWD,USD,01.09.2021,0.3009,0,0
010,A006,KWD,USD,01.08.2021,0.3008,0,0
010,A006,KWD,USD,01.07.2021,0.3009,0,0
010,A006,KWD,USD,01.06.2021,0.301,0,0
010,A006,KWD,USD,01.05.2021,0.3009,0,0
010,A006,KWD,USD,01.04.2021,0.3015,0,0
010,A006,KWD,USD,01.03.2021,0.3024,0,0
010,A006,KWD,USD,01.02.2021,0.3026,0,0
010,A006,KWD,USD,01.01.2021,0.3032,0,0
010,A006,LKR,EUR,01.02.2022,229.6745,0,0
010,A006,LKR,EUR,01.01.2022,229.2094,0,0
010,A006,LKR,EUR,01.12.2021,228.8771,0,0
010,A006,LKR,EUR,01.11.2021,230.6494,0,0
010,A006,LKR,EUR,01.10.2021,233.1761,0,0
010,A006,LKR,EUR,01.09.2021,235.2864,0,0
010,A006,LKR,EUR,01.08.2021,234.9948,0,0
010,A006,LKR,EUR,01.07.2021,235.6274,0,0
010,A006,LKR,USD,01.02.2022,202.5009,0,0
010,A006,LKR,USD,01.01.2022,202.5794,0,0
010,A006,LKR,USD,01.12.2021,202.4784,0,0
010,A006,LKR,USD,01.11.2021,202.0797,0,0
010,A006,LKR,USD,01.10.2021,200.9882,0,0
010,A006,LKR,USD,01.09.2021,199.8978,0,0
010,A006,LKR,USD,01.08.2021,199.625,0,0
010,A006,LKR,USD,01.07.2021,199.316,0,0
010,A006,LYD,EUR,01.02.2022,5.2077,0,0
010,A006,LYD,EUR,01.01.2022,5.1937,0,0
010,A006,LYD,EUR,01.12.2021,5.1995,0,0
010,A006,LYD,EUR,01.11.2021,5.227,0,0
010,A006,LYD,EUR,01.10.2021,5.2839,0,0
010,A006,LYD,EUR,01.09.2021,5.3235,0,0
010,A006,LYD,EUR,01.08.2021,5.3226,0,0
010,A006,LYD,EUR,01.07.2021,5.3359,0,0
010,A006,LYD,USD,01.02.2022,4.5916,0,0
010,A006,LYD,USD,01.01.2022,4.5904,0,0
010,A006,LYD,USD,01.12.2021,4.5998,0,0
010,A006,LYD,USD,01.11.2021,4.5797,0,0
010,A006,LYD,USD,01.10.2021,4.5545,0,0
010,A006,LYD,USD,01.09.2021,4.5228,0,0
010,A006,LYD,USD,01.08.2021,4.5215,0,0
010,A006,LYD,USD,01.07.2021,4.5136,0,0
010,A006,MAD,EUR,01.02.2022,10.5843,0,0
010,A006,MAD,EUR,01.01.2022,10.5136,0,0
010,A006,MAD,EUR,01.12.2021,10.4599,0,0
010,A006,MAD,EUR,01.11.2021,10.4513,0,0
010,A006,MAD,EUR,01.10.2021,10.5089,0,0
010,A006,MAD,EUR,01.09.2021,10.5583,0,0
010,A006,MAD,EUR,01.08.2021,10.5565,0,0
010,A006,MAD,EUR,01.07.2021,10.5762,0,0
010,A006,MAD,USD,01.02.2022,9.3321,0,0
010,A006,MAD,USD,01.01.2022,9.2926,0,0
010,A006,MAD,USD,01.12.2021,9.2535,0,0
010,A006,MAD,USD,01.11.2021,9.1574,0,0
010,A006,MAD,USD,01.10.2021,9.0583,0,0
010,A006,MAD,USD,01.09.2021,8.9705,0,0
010,A006,MAD,USD,01.08.2021,8.9677,0,0
010,A006,MAD,USD,01.07.2021,8.9464,0,0
010,A006,MNT,EUR,01.02.2022,3261.337,0,0
010,A006,MNT,EUR,01.01.2022,3240.991,0,0
010,A006,MNT,EUR,01.12.2021,3237.8224,0,0
010,A006,MNT,EUR,01.11.2021,3263.4072,0,0
010,A006,MNT,EUR,01.10.2021,3313.992,0,0
010,A006,MNT,EUR,01.09.2021,3357.5979,0,0
010,A006,MNT,EUR,01.08.2021,3360.8499,0,0
010,A006,MNT,EUR,01.07.2021,3373.3613,0,0
010,A006,MNT,USD,01.02.2022,2875.5053,0,0
010,A006,MNT,USD,01.01.2022,2864.4577,0,0
010,A006,MNT,USD,01.12.2021,2864.3749,0,0
010,A006,MNT,USD,01.11.2021,2859.0962,0,0
010,A006,MNT,USD,01.10.2021,2856.5289,0,0
010,A006,MNT,USD,01.09.2021,2852.6189,0,0
010,A006,MNT,USD,01.08.2021,2855.0052,0,0
010,A006,MNT,USD,01.07.2021,2853.5051,0,0
010,A006,MUR,EUR,01.02.2022,49.5909,0,0
010,A006,MUR,EUR,01.01.2022,49.4315,0,0
010,A006,MUR,EUR,01.12.2021,49.2385,0,0
010,A006,MUR,EUR,01.11.2021,49.4176,0,0
010,A006,MUR,EUR,01.10.2021,49.6353,0,0
010,A006,MUR,EUR,01.09.2021,50.0772,0,0
010,A006,MUR,EUR,01.08.2021,50.1748,0,0
010,A006,MUR,EUR,01.07.2021,50.4792,0,0
010,A006,MUR,USD,01.02.2022,43.724,0,0
010,A006,MUR,USD,01.01.2022,43.6881,0,0
010,A006,MUR,USD,01.12.2021,43.5592,0,0
010,A006,MUR,USD,01.11.2021,43.2959,0,0
010,A006,MUR,USD,01.10.2021,42.7834,0,0
010,A006,MUR,USD,01.09.2021,42.5455,0,0
010,A006,MUR,USD,01.08.2021,42.6228,0,0
010,A006,MUR,USD,01.07.2021,42.7,0,0
010,A006,MXN,EUR,01.02.2022,23.1808,0,0
010,A006,MXN,EUR,01.01.2022,23.1891,0,0
010,A006,MXN,EUR,01.12.2021,23.6159,0,0
010,A006,MXN,EUR,01.11.2021,23.8113,0,0
010,A006,MXN,EUR,01.10.2021,23.7308,0,0
010,A006,MXN,EUR,01.09.2021,23.5675,0,0
010,A006,MXN,EUR,01.08.2021,23.6237,0,0
010,A006,MXN,EUR,01.07.2021,23.6101,0,0
010,A006,MXN,EUR,01.06.2021,24.1066,0,0
010,A006,MXN,EUR,01.05.2021,24.2682,0,0
010,A006,MXN,EUR,01.04.2021,24.0005,0,0
010,A006,MXN,EUR,01.03.2021,24.7451,0,0
010,A006,MXN,EUR,01.02.2021,24.5557,0,0
010,A006,MXN,EUR,01.01.2021,24.2483,0,0
010,A006,MXN,EUR,01.12.2020,24.2914,0,0
010,A006,MXN,EUR,01.11.2020,24.1554,0,0
010,A006,MXN,EUR,01.10.2020,25.0613,0,0
010,A006,MXN,EUR,01.09.2020,25.5361,0,0
010,A006,MXN,EUR,01.08.2020,26.2544,0,0
010,A006,MXN,EUR,01.07.2020,25.6999,0,0
010,A006,MXN,EUR,01.06.2020,25.0828,0,0
010,A006,MXN,EUR,01.05.2020,25.5652,0,0
010,A006,MXN,EUR,01.04.2020,26.3607,0,0
010,A006,MXN,EUR,01.03.2020,24.725,0,0
010,A006,MXN,EUR,01.02.2020,20.5356,0,0
010,A006,MXN,EUR,01.01.2020,20.8733,0,0
010,A006,MXN,EUR,01.12.2019,21.264,0,0
010,A006,MXN,EUR,01.11.2019,21.3399,0,0
010,A006,MXN,EUR,01.10.2019,21.3687,0,0
010,A006,MXN,EUR,01.09.2019,21.5374,0,0
010,A006,MXN,EUR,01.08.2019,21.8925,0,0
010,A006,MXN,EUR,01.07.2019,21.3614,0,0
010,A006,MXN,EUR,01.06.2019,21.7827,0,0
010,A006,MXN,EUR,01.05.2019,21.3926,0,0
010,A006,MXN,EUR,01.04.2019,21.3367,0,0
010,A006,MXN,EUR,01.03.2019,21.7363,0,0
010,A006,MXN,EUR,01.02.2019,21.7766,0,0
010,A006,MXN,EUR,01.01.2019,21.8985,0,0
010,A006,MXN,EUR,01.12.2018,22.8889,0,0
010,A006,MXN,EUR,01.11.2018,23.0062,0,0
010,A006,MXN,EUR,01.10.2018,21.995,0,0
010,A006,MXN,EUR,01.09.2018,22.1891,0,0
010,A006,MXN,EUR,01.08.2018,21.7835,0,0
010,A006,MXN,EUR,01.07.2018,22.2481,0,0
010,A006,MXN,EUR,01.06.2018,23.7134,0,0
010,A006,MXN,EUR,01.05.2018,23.0915,0,0
010,A006,MXN,EUR,01.04.2018,22.561,0,0
010,A006,MXN,EUR,01.03.2018,22.9932,0,0
010,A006,MXN,EUR,01.02.2018,23.0251,0,0
010,A006,MXN,EUR,01.01.2018,23.0903,0,0
010,A006,MXN,USD,01.02.2022,20.4381,0,0
010,A006,MXN,USD,01.01.2022,20.496,0,0
010,A006,MXN,USD,01.12.2021,20.8922,0,0
010,A006,MXN,USD,01.11.2021,20.865,0,0
010,A006,MXN,USD,01.10.2021,20.4554,0,0
010,A006,MXN,USD,01.09.2021,20.0237,0,0
010,A006,MXN,USD,01.08.2021,20.0685,0,0
010,A006,MXN,USD,01.07.2021,19.9719,0,0
010,A006,MXN,USD,01.06.2021,20.012,0,0
010,A006,MXN,USD,01.05.2021,19.9814,0,0
010,A006,MXN,USD,01.04.2021,20.0364,0,0
010,A006,MXN,USD,01.03.2021,20.7956,0,0
010,A006,MXN,USD,01.02.2021,20.2971,0,0
010,A006,MXN,USD,01.01.2021,19.9235,0,0
010,A006,MXN,USD,01.12.2020,19.9608,0,0
010,A006,MXN,USD,01.11.2020,20.4072,0,0
010,A006,MXN,USD,01.10.2020,21.2838,0,0
010,A006,MXN,USD,01.09.2020,21.6572,0,0
010,A006,MXN,USD,01.08.2020,22.1972,0,0
010,A006,MXN,USD,01.07.2020,22.4224,0,0
010,A006,MXN,USD,01.06.2020,22.2872,0,0
010,A006,MXN,USD,01.05.2020,23.4553,0,0
010,A006,MXN,USD,01.04.2020,24.2701,0,0
010,A006,MXN,USD,01.03.2020,22.3737,0,0
010,A006,MXN,USD,01.02.2020,18.8312,0,0
010,A006,MXN,USD,01.01.2020,18.804,0,0
010,A006,MYR,EUR,01.02.2022,4.7492,0,0
010,A006,MYR,EUR,01.01.2022,4.7405,0,0
010,A006,MYR,EUR,01.12.2021,4.7599,0,0
010,A006,MYR,EUR,01.11.2021,4.7695,0,0
010,A006,MYR,EUR,01.10.2021,4.8307,0,0
010,A006,MYR,EUR,01.09.2021,4.9054,0,0
010,A006,MYR,EUR,01.08.2021,4.966,0,0
010,A006,MYR,EUR,01.07.2021,4.968,0,0
010,A006,MYR,EUR,01.06.2021,4.9808,0,0
010,A006,MYR,EUR,01.05.2021,5.0142,0,0
010,A006,MYR,EUR,01.04.2021,4.9482,0,0
010,A006,MYR,EUR,01.03.2021,4.8907,0,0
010,A006,MYR,EUR,01.02.2021,4.8944,0,0
010,A006,MYR,EUR,01.01.2021,4.9154,0,0
010,A006,MYR,EUR,01.12.2020,4.9363,0,0
010,A006,MYR,EUR,01.11.2020,4.8673,0,0
010,A006,MYR,EUR,01.10.2020,4.8891,0,0
010,A006,MYR,EUR,01.09.2020,4.8935,0,0
010,A006,MYR,EUR,01.08.2020,4.9506,0,0
010,A006,MYR,EUR,01.07.2020,4.8878,0,0
010,A006,MYR,EUR,01.06.2020,4.8118,0,0
010,A006,MYR,EUR,01.05.2020,4.7331,0,0
010,A006,MYR,EUR,01.04.2020,4.7307,0,0
010,A006,MYR,EUR,01.03.2020,4.7549,0,0
010,A006,MYR,EUR,01.02.2020,4.5391,0,0
010,A006,MYR,EUR,01.01.2020,4.5279,0,0
010,A006,MYR,EUR,01.12.2019,4.6093,0,0
010,A006,MYR,EUR,01.11.2019,4.5937,0,0
010,A006,MYR,EUR,01.10.2019,4.6283,0,0
010,A006,MYR,EUR,01.09.2019,4.6056,0,0
010,A006,MYR,EUR,01.08.2019,4.6599,0,0
010,A006,MYR,EUR,01.07.2019,4.6258,0,0
010,A006,MYR,EUR,01.06.2019,4.6968,0,0
010,A006,MYR,EUR,01.05.2019,4.6665,0,0
010,A006,MYR,EUR,01.04.2019,4.6237,0,0
010,A006,MYR,EUR,01.03.2019,4.609,0,0
010,A006,MYR,EUR,01.02.2019,4.6272,0,0
010,A006,MYR,EUR,01.01.2019,4.7001,0,0
010,A006,MYR,EUR,01.12.2018,4.7459,0,0
010,A006,MYR,EUR,01.11.2018,4.7548,0,0
010,A006,MYR,EUR,01.10.2018,4.7761,0,0
010,A006,MYR,EUR,01.09.2018,4.8265,0,0
010,A006,MYR,EUR,01.08.2018,4.7277,0,0
010,A006,MYR,EUR,01.07.2018,4.7327,0,0
010,A006,MYR,EUR,01.06.2018,4.6717,0,0
010,A006,MYR,EUR,01.05.2018,4.6907,0,0
010,A006,MYR,EUR,01.04.2018,4.7734,0,0
010,A006,MYR,EUR,01.03.2018,4.8155,0,0
010,A006,MYR,EUR,01.02.2018,4.8318,0,0
010,A006,MYR,EUR,01.01.2018,4.8249,0,0
010,A006,MYR,USD,01.02.2022,4.1874,0,0
010,A006,MYR,USD,01.01.2022,4.1898,0,0
010,A006,MYR,USD,01.12.2021,4.2109,0,0
010,A006,MYR,USD,01.11.2021,4.1789,0,0
010,A006,MYR,USD,01.10.2021,4.1639,0,0
010,A006,MYR,USD,01.09.2021,4.1677,0,0
010,A006,MYR,USD,01.08.2021,4.2186,0,0
010,A006,MYR,USD,01.07.2021,4.2025,0,0
010,A006,MYR,USD,01.06.2021,,0,0
010,A006,MYR,USD,01.05.2021,4.1282,0,0
010,A006,MYR,USD,01.04.2021,4.1204,0,0
010,A006,MYR,USD,01.03.2021,4.1104,0,0
010,A006,MYR,USD,01.02.2021,4.0457,0,0
010,A006,MYR,USD,01.01.2021,4.0387,0,0
010,A006,MYR,USD,01.12.2020,4.0562,0,0
010,A006,MYR,USD,01.11.2020,4.1118,0,0
010,A006,MYR,USD,01.10.2020,4.152,0,0
010,A006,MYR,USD,01.09.2020,4.1497,0,0
010,A006,MYR,USD,01.08.2020,4.1855,0,0
010,A006,MYR,USD,01.07.2020,4.264,0,0
010,A006,MYR,USD,01.06.2020,4.2754,0,0
010,A006,MYR,USD,01.05.2020,4.3415,0,0
010,A006,MYR,USD,01.04.2020,4.3553,0,0
010,A006,MYR,USD,01.03.2020,4.2992,0,0
010,A006,MYR,USD,01.02.2020,4.1626,0,0
010,A006,MYR,USD,01.01.2020,4.079,0,0
010,A006,MYR,USD,01.12.2019,4.1476,0,0
010,A006,MYR,USD,01.11.2019,4.1569,0,0
010,A006,MYR,USD,01.10.2019,4.1876,0,0
010,A006,MYR,USD,01.09.2019,4.1854,0,0
010,A006,MYR,USD,01.08.2019,4.1882,0,0
010,A006,MYR,USD,01.07.2019,4.1234,0,0
010,A006,MYR,USD,01.06.2019,4.159,0,0
010,A006,MYR,USD,01.05.2019,4.1723,0,0
010,A006,MYR,USD,01.04.2019,4.1143,0,0
010,A006,MYR,USD,01.03.2019,4.0779,0,0
010,A006,MYR,USD,01.02.2019,4.0764,0,0
010,A006,MYR,USD,01.01.2019,4.1171,0,0
010,A006,MYR,USD,01.12.2018,4.1689,0,0
010,A006,MYR,USD,01.11.2018,4.1831,0,0
010,A006,MYR,USD,01.10.2018,4.159,0,0
010,A006,MYR,USD,01.09.2018,4.1399,0,0
010,A006,MYR,USD,01.08.2018,4.0936,0,0
010,A006,MYR,USD,01.07.2018,4.05,0,0
010,A006,MYR,USD,01.06.2018,4.0004,0,0
010,A006,MYR,USD,01.05.2018,3.9694,0,0
010,A006,MYR,USD,01.04.2018,3.8884,0,0
010,A006,MYR,USD,01.03.2018,3.9036,0,0
010,A006,MYR,USD,01.02.2018,3.9132,0,0
010,A006,MYR,USD,01.01.2018,3.9556,0,0
010,A006,NAD,EUR,01.02.2022,17.2655,0,0
010,A006,NAD,EUR,01.01.2022,17.5251,0,0
010,A006,NAD,EUR,01.12.2021,17.9323,0,0
010,A006,NAD,EUR,01.11.2021,17.7098,0,0
010,A006,NAD,EUR,01.10.2021,17.2276,0,0
010,A006,NAD,EUR,01.09.2021,17.1369,0,0
010,A006,NAD,EUR,01.08.2021,17.383,0,0
010,A006,NAD,EUR,01.07.2021,17.1651,0,0
010,A006,NAD,USD,01.02.2022,15.2229,0,0
010,A006,NAD,USD,01.01.2022,15.4893,0,0
010,A006,NAD,USD,01.12.2021,15.8641,0,0
010,A006,NAD,USD,01.11.2021,15.5191,0,0
010,A006,NAD,USD,01.10.2021,14.8497,0,0
010,A006,NAD,USD,01.09.2021,14.5614,0,0
010,A006,NAD,USD,01.08.2021,14.7679,0,0
010,A006,NAD,USD,01.07.2021,14.5202,0,0
010,A006,NGN,EUR,01.02.2022,471.708,0,0
010,A006,NGN,EUR,01.01.2022,468.731,0,0
010,A006,NGN,EUR,01.12.2021,464.892,0,0
010,A006,NGN,EUR,01.11.2021,469.27,0,0
010,A006,NGN,EUR,01.10.2021,477.337,0,0
010,A006,NGN,EUR,01.09.2021,484.287,0,0
010,A006,NGN,EUR,01.08.2021,484.53,0,0
010,A006,NGN,EUR,01.07.2021,486.401,0,0
010,A006,NGN,USD,01.02.2022,415.897,0,0
010,A006,NGN,USD,01.01.2022,414.279,0,0
010,A006,NGN,USD,01.12.2021,411.273,0,0
010,A006,NGN,USD,01.11.2021,411.132,0,0
010,A006,NGN,USD,01.10.2021,411.446,0,0
010,A006,NGN,USD,01.09.2021,411.447,0,0
010,A006,NGN,USD,01.08.2021,411.602,0,0
010,A006,NGN,USD,01.07.2021,411.443,0,0
010,A006,NIO,EUR,01.02.2022,40.2549,0,0
010,A006,NIO,EUR,01.01.2022,40.0993,0,0
010,A006,NIO,EUR,01.12.2021,39.9572,0,0
010,A006,NIO,EUR,01.11.2021,40.2733,0,0
010,A006,NIO,EUR,01.10.2021,40.8427,0,0
010,A006,NIO,EUR,01.09.2021,41.3315,0,0
010,A006,NIO,EUR,01.08.2021,41.3389,0,0
010,A006,NIO,EUR,01.07.2021,41.3581,0,0
010,A006,NOK,EUR,01.02.2022,10.0544,0,0
010,A006,NOK,EUR,01.01.2022,10.007,0,0
010,A006,NOK,EUR,01.12.2021,10.1308,0,0
010,A006,NOK,EUR,01.11.2021,9.9661,0,0
010,A006,NOK,EUR,01.10.2021,9.8143,0,0
010,A006,NOK,EUR,01.09.2021,10.1861,0,0
010,A006,NOK,EUR,01.08.2021,10.4195,0,0
010,A006,NOK,EUR,01.07.2021,10.3767,0,0
010,A006,NOK,EUR,01.06.2021,10.1444,0,0
010,A006,NOK,EUR,01.05.2021,10.0931,0,0
010,A006,NOK,EUR,01.04.2021,10.0376,0,0
010,A006,NOK,EUR,01.03.2021,10.1469,0,0
